Product_ID,Cluster,is_outlier,demanda_total,cv
9592,0,0,2363.92999999996,0.26620925049766464
9594,0,0,103.9799999999982,0.2662285747544134
9597,0,0,821.4299999999861,0.2661378358416568
9599,0,0,1687.1899999999712,0.2661032443987207
9601,0,0,649.6099999999889,0.26615535572441124
9602,0,0,235.179999999996,0.2665043377004103
9605,0,0,947.7699999999838,0.2662467459373052
9608,0,0,306.26999999999475,0.283880756167197
9610,0,0,214.56999999999633,0.26734118776512955
9612,0,0,1102.5999999999813,0.26611711431713625
9613,0,0,620.9899999999894,0.2668972514612359
9614,0,0,918.8199999999845,0.28249607881825367
9616,0,0,1341.3999999999771,0.275165663320451
9617,0,0,1579.849999999973,0.27582000979180327
9619,0,0,481.02999999999184,0.2661340553848883
9622,0,0,1035.2599999999825,0.2662523353123997
9625,0,0,539.9099999999909,0.2673466047175318
9626,0,0,1119.659999999981,0.2663271136282106
9629,0,0,1508.3499999999744,0.2679752391941863
9630,0,0,767.569999999987,0.26787196411356873
9631,0,0,570.6199999999903,0.26616493777244954
9633,0,0,877.959999999985,0.26616595514218033
9634,0,0,1015.9599999999829,0.2771883505665292
9636,0,0,1050.5599999999822,0.26744880976643814
9638,0,0,330.35999999999433,0.2823484796235129
9640,0,0,1372.4699999999766,0.26644326989230194
9641,0,0,1525.219999999974,0.2662369084698693
9642,0,0,1461.2499999999752,0.26801276261160595
9645,0,0,978.4099999999834,0.2671200281067435
9647,0,0,1141.1099999999806,0.27593554862803116
9650,0,0,2165.559999999963,0.2669674175865524
9651,0,0,2830.599999999952,0.2723826817219566
9652,0,0,1996.829999999966,0.2677179280492324
9653,0,0,900.4999999999849,0.27812326924458414
9659,0,0,926.9299999999843,0.2664285537209879
9660,0,0,1741.1999999999705,0.26624057162402137
9663,0,0,843.4599999999857,0.2767984944645022
9664,0,0,934.8499999999842,0.2669013135118791
9665,0,0,1211.5299999999795,0.26616063133608064
9666,0,0,1138.0699999999806,0.2688828864936909
9668,0,0,749.1799999999872,0.26672389644400285
9669,0,0,74.75999999999868,0.27411701039930786
9671,0,0,725.6899999999877,0.27487130890525086
9675,0,0,353.389999999994,0.27523455815733855
9677,0,0,2393.8299999999595,0.266670803815717
9678,0,0,961.2299999999835,0.26935817968618836
9679,0,0,1486.6699999999748,0.26627503331554725
9681,0,0,1292.7799999999781,0.2664887242772557
9682,0,0,977.8899999999834,0.26638393215823775
9683,0,0,1416.259999999976,0.26708941307174766
9685,0,0,1118.899999999981,0.26616085672753
9686,0,0,836.3499999999858,0.2661311179650043
9687,0,0,1369.9699999999768,0.26617271711934576
9690,0,0,1428.2199999999757,0.2679131592445718
9691,0,0,1072.0599999999818,0.26613502233825076
9692,0,0,1296.429999999978,0.2682224257978418
9693,0,0,683.8299999999884,0.26624147077712773
9694,0,0,1348.459999999977,0.26629746479196714
9695,0,0,854.6999999999854,0.2807899702988126
9697,0,0,1043.8299999999822,0.266284000760394
9698,0,0,590.34999999999,0.27689435952066205
9700,0,0,1564.5699999999736,0.2661244965110208
9701,0,0,437.04999999999256,0.2662615395527298
9702,0,0,1446.6899999999755,0.2661375899690904
9703,0,0,999.1899999999829,0.28069844465412824
9704,0,0,166.60999999999717,0.27763601042329145
9705,0,0,1553.6999999999737,0.2663607779963709
9706,0,0,575.4599999999901,0.2748094973155006
9708,0,0,8.81999999999981,0.26645910989034344
9710,0,0,40.859999999999275,0.26696258177762444
9712,0,0,977.8499999999833,0.2667260734755898
9713,0,0,262.8299999999955,0.266549145323458
9715,0,0,935.4799999999841,0.2662028289104686
9717,0,0,1348.779999999977,0.26626093943487483
9718,0,0,339.8399999999942,0.26663495258618114
9719,0,0,1704.5599999999713,0.28439538873479975
9720,0,0,1439.2599999999757,0.2661939443967006
9722,0,0,1362.6799999999769,0.26633237693855777
9725,0,0,735.4099999999875,0.2715557277644676
9726,0,0,1300.309999999978,0.2664696964390569
9727,0,0,143.47999999999752,0.26615781051704623
9729,0,0,1334.4499999999773,0.2663728615878556
9730,0,0,2589.749999999956,0.26737984381267327
9757,0,0,2000.3499999999663,0.26613740442336
9758,0,0,511.3099999999913,0.2665419558291147
9795,0,0,2769.759999999953,0.2663595429978334
9810,0,0,843.0499999999856,0.26666631892541726
9861,0,0,747.2499999999873,0.266148241106903
9862,0,0,2147.829999999963,0.27384680025906444
9863,0,0,599.8399999999898,0.2664865967756083
9864,0,0,2346.27999999996,0.26644941673585626
9865,0,0,1863.9599999999684,0.2664744086442852
9947,0,0,424.85999999999274,0.26648779257865657
9975,0,0,919.6099999999843,0.2668701350407779
9976,0,0,2430.4799999999586,0.26681381947835753
9977,0,0,765.4799999999871,0.26614889260180313
1000,1,0,2212.099999999962,0.2674489004261962
1001,1,0,1942.9699999999673,0.27534686573778205
1008,1,0,4927.399999999916,0.274867083210371
1013,1,0,2000.2699999999659,0.2662071567077036
1030,1,0,2008.0499999999658,0.2661572143532303
1035,1,0,2699.2799999999543,0.2661864948983876
1049,1,0,3248.219999999945,0.26612088900464237
1055,1,0,1744.2099999999705,0.2664121696570521
1059,1,0,1733.9899999999707,0.27714583142441596
1063,1,0,2593.459999999956,0.266132245174814
1067,1,0,1944.179999999967,0.2669111881300425
1075,1,0,2002.399999999966,0.2678029274030332
1076,1,0,3205.549999999945,0.2790034016009756
1084,1,0,1967.7899999999665,0.26615242003859985
1087,1,0,2721.9499999999534,0.2665613070524259
1089,1,0,1833.7099999999689,0.266335451246183
1090,1,0,3964.2099999999327,0.27479367804812116
1092,1,0,2096.189999999964,0.2664025884324709
1096,1,0,2585.329999999956,0.2663245660939587
1099,1,0,2476.429999999958,0.2661113646495893
1101,1,0,1948.849999999967,0.2671175342325965
1116,1,0,3746.1599999999366,0.2663023527549793
1117,1,0,2389.7599999999593,0.2668009490170248
1131,1,0,2264.499999999962,0.2669329611031863
1138,1,0,2047.399999999965,0.26616321728396486
1155,1,0,2132.599999999964,0.2676625349876118
1170,1,0,2517.0099999999575,0.26633958260855994
1174,1,0,2395.2999999999593,0.267274255553782
1188,1,0,2620.1199999999553,0.2672038809552511
1197,1,0,1734.0899999999708,0.2767353344023001
1199,1,0,2594.749999999956,0.28327917325528107
1201,1,0,2211.3599999999624,0.26635914464102245
1206,1,0,1820.719999999969,0.26611715823044985
1210,1,0,2679.1099999999547,0.26704763378203084
1215,1,0,2705.709999999954,0.2667743483841985
1221,1,0,2351.62999999996,0.26655107525520316
1225,1,0,3805.6899999999355,0.2665806267889247
1232,1,0,3679.0299999999374,0.2669236328831709
1233,1,0,2558.8099999999567,0.2662854158793778
1234,1,0,2690.629999999954,0.2678331883958607
1235,1,0,2413.269999999959,0.26622389289047793
1240,1,0,2010.739999999966,0.26613169377958823
1243,1,0,2844.229999999952,0.26714471177512067
1245,1,0,2797.5799999999526,0.26617450798503955
1248,1,0,2968.609999999949,0.280194179646512
1250,1,0,2766.969999999953,0.2671450014747161
1253,1,0,3659.259999999938,0.26651862446289026
1268,1,0,2462.6599999999585,0.26613717780984236
1274,1,0,3053.059999999948,0.2663933946890214
1282,1,0,2893.289999999951,0.26741864356712697
1289,1,0,2840.019999999952,0.26632692930660984
1291,1,0,2005.5099999999659,0.2662664195992998
1296,1,0,1828.389999999969,0.2664683590636347
1302,1,0,1923.9799999999675,0.2675443573738331
1305,1,0,3607.4899999999384,0.2683243883344169
1306,1,0,2553.2999999999565,0.27647447107659756
1311,1,0,2831.479999999952,0.2741727678189804
1321,1,0,3805.4499999999352,0.27818572176176687
1324,1,0,2947.8099999999504,0.2668899833151549
1353,1,0,2273.7499999999613,0.2661985966181115
1410,1,0,2077.309999999965,0.2661674013558115
1413,1,0,4913.569999999917,0.266239733826637
1419,1,0,2348.93999999996,0.26873736264734044
1453,1,0,3450.279999999941,0.2714343536001285
1456,1,0,1809.3099999999692,0.26880055290329424
1457,1,0,3487.519999999941,0.26620297974610696
1478,1,0,2123.8899999999644,0.27119639143741053
1481,1,0,2142.0999999999635,0.26624903688480245
1486,1,0,4217.769999999929,0.2683927155383837
1523,1,0,1812.259999999969,0.26641403653954415
1539,1,0,5533.339999999906,0.26661663472025576
1566,1,0,2142.6399999999635,0.2677718020392673
1574,1,0,1758.22999999997,0.2662521907492046
1576,1,0,2542.7899999999568,0.2665493858171336
1578,1,0,2207.7299999999627,0.2814224533109575
1589,1,0,4868.599999999917,0.2701300984095284
1593,1,0,1942.4399999999666,0.27871560736921774
1594,1,0,2699.909999999954,0.282701279985056
1605,1,0,1867.849999999968,0.2804876386288692
1614,1,0,2798.7699999999527,0.26646955094632807
1620,1,0,3481.019999999941,0.2755601940773329
1661,1,0,2780.869999999953,0.28086855261596355
1665,1,0,3959.859999999933,0.26684692698756207
1666,1,0,3641.909999999938,0.2670020101342788
1670,1,0,1934.1699999999669,0.2668359939759322
1672,1,0,2405.099999999959,0.2663790680582323
1685,1,0,2157.8199999999633,0.2661384009413538
1690,1,0,2611.9799999999555,0.2661101002810284
1713,1,0,2173.469999999963,0.266124768132619
1717,1,0,4049.499999999932,0.27617806059429345
1723,1,0,1872.9999999999682,0.26620976137957375
1736,1,0,1816.7199999999689,0.26674624173934985
1739,1,0,1879.139999999968,0.26648870150588616
1749,1,0,2089.1799999999644,0.26637470563870835
1756,1,0,2711.7499999999545,0.2739323609549797
1760,1,0,3092.889999999947,0.2675099038969122
1772,1,0,2173.8699999999626,0.2817349500094389
1785,1,0,2741.8599999999537,0.26736507744994253
1789,1,0,2873.5999999999513,0.26620683951852875
1797,1,0,1766.58999999997,0.2661824759857422
1803,1,0,1820.469999999969,0.26623029710612256
1815,1,0,1787.5299999999697,0.26689310001293143
1824,1,0,2134.0399999999636,0.2670698868787223
1825,1,0,1830.899999999969,0.26626686933362537
1834,1,0,2277.5699999999615,0.2662783664759113
1835,1,0,4580.179999999922,0.27963320844128886
1847,1,0,1927.3199999999674,0.27265743248347907
1854,1,0,2704.0799999999545,0.27816009641987016
1865,1,0,2768.349999999953,0.2661464781336432
1866,1,0,2638.279999999955,0.26625827838541527
1874,1,0,2471.059999999958,0.2661761324008643
1878,1,0,2092.4899999999648,0.2779252993767236
1884,1,0,1769.57999999997,0.2663096672885179
1891,1,0,2476.8399999999574,0.2803146743156929
1894,1,0,2388.2699999999595,0.26629251059500847
1898,1,0,2295.299999999961,0.2662723448709075
1920,1,0,1801.3399999999695,0.2661589759687238
1926,1,0,2446.979999999958,0.27231121848681156
1931,1,0,2477.289999999958,0.2662048516690053
1932,1,0,3531.72999999994,0.2674129593617841
1933,1,0,1887.9999999999677,0.2726887257905327
1939,1,0,1969.5999999999663,0.2733194500988269
1949,1,0,3021.2699999999486,0.26611385341939575
1954,1,0,2097.9499999999643,0.27956770461905917
1957,1,0,2297.349999999961,0.2663172741526932
1958,1,0,2543.6999999999566,0.26615412729722976
1965,1,0,1814.3199999999692,0.2672427786261594
1995,1,0,2128.4799999999636,0.26614557868761074
2001,1,0,1870.8199999999683,0.27343680699697137
2004,1,0,1761.6299999999699,0.27550345221995587
2011,1,0,2829.6699999999523,0.266139230924533
2050,1,0,1863.3099999999683,0.26629725681738287
2052,1,0,2180.899999999963,0.2674689995827679
2069,1,0,1810.2499999999693,0.2663421226319014
2077,1,0,2744.1699999999537,0.26610370651334664
2081,1,0,2084.7599999999647,0.266317772418109
2082,1,0,1921.9399999999675,0.26743264304099756
2098,1,0,2796.4999999999527,0.2661726457742262
2101,1,0,3186.669999999946,0.26687531939500986
2109,1,0,1742.5199999999704,0.2662170262921747
2118,1,0,3867.769999999935,0.2722056539111609
2120,1,0,2675.0599999999545,0.26616508668717154
2121,1,0,3687.1099999999374,0.2663360571528465
2128,1,0,1723.4099999999708,0.2662724505708386
2131,1,0,2000.2099999999662,0.26617950018029046
2133,1,0,2228.469999999962,0.27891437928074597
2139,1,0,2835.4099999999517,0.2665309514360804
2141,1,0,2811.5699999999524,0.2662873698368408
2145,1,0,2083.7299999999645,0.2661131210571176
2146,1,0,2378.1599999999594,0.26611514846622764
2150,1,0,1818.3699999999692,0.26643643322930016
2158,1,0,2509.6899999999573,0.266224304354925
2162,1,0,2014.979999999966,0.266616755339741
2179,1,0,2929.87999999995,0.2661286878394302
2197,1,0,2070.179999999965,0.2765046891589829
2198,1,0,2511.149999999958,0.2833616919418598
2214,1,0,2526.7299999999573,0.266762455749864
2222,1,0,4794.649999999919,0.26619411558500444
2223,1,0,2794.4899999999525,0.2662782325664032
2225,1,0,2313.169999999961,0.2665845008255644
2230,1,0,1777.8099999999697,0.26612894450053515
2240,1,0,2647.1399999999553,0.2663515778555551
2244,1,0,2233.239999999962,0.26660008895515785
2256,1,0,2159.1599999999635,0.2677492988373467
2257,1,0,3353.5899999999433,0.2662863195710514
2281,1,0,2131.499999999964,0.26619158320499037
2283,1,0,2093.0999999999644,0.2670154389839992
2285,1,0,2010.1799999999657,0.26622542511075786
2287,1,0,3271.4799999999445,0.26611234212179513
2294,1,0,4083.5699999999306,0.2661703522295456
2296,1,0,2131.8099999999636,0.2672287029611556
2329,1,0,1704.1799999999714,0.28048368039679356
2333,1,0,3298.849999999944,0.2665562415923652
2335,1,0,3109.6299999999474,0.26635803527352314
2338,1,0,2618.2199999999552,0.2661557847650396
2345,1,0,2441.6799999999585,0.266473452702413
2350,1,0,2448.499999999958,0.26618540512947325
2356,1,0,3535.11999999994,0.2661895038744946
2363,1,0,3814.5299999999356,0.2770221409022398
2384,1,0,2122.299999999964,0.2662522750202751
2399,1,0,2562.249999999957,0.272670526121199
2405,1,0,3125.129999999947,0.2661815797606997
2425,1,0,1920.2399999999673,0.26625787127590267
2443,1,0,2238.409999999962,0.26789785779114106
2450,1,0,2744.439999999953,0.26773884376405654
2455,1,0,2230.059999999962,0.26719569446130814
2459,1,0,1999.529999999966,0.26715120535934733
2469,1,0,2070.309999999965,0.26637234679589783
2481,1,0,2724.8599999999533,0.27966284725938373
2497,1,0,2008.549999999966,0.27737169134929335
2499,1,0,2275.7599999999616,0.26892858043558104
2500,1,0,2142.0999999999635,0.26659757826654257
2501,1,0,2033.1799999999655,0.26620213060408987
2504,1,0,5107.479999999912,0.2806268794364244
2518,1,0,1980.6699999999664,0.2675776736562346
2522,1,0,2384.1699999999596,0.2705899784574997
2527,1,0,3569.9999999999395,0.2663176624031922
2530,1,0,1766.26999999997,0.2662618644667947
2538,1,0,3808.4099999999357,0.27978561567836496
2542,1,0,2801.289999999952,0.2661310165310782
2545,1,0,2761.739999999953,0.26613288018371184
2557,1,0,3068.129999999948,0.2664382069247382
2564,1,0,2559.429999999956,0.2662640355130815
2573,1,0,2673.4699999999543,0.27834610345890554
2574,1,0,1966.8799999999667,0.26742560257705056
2591,1,0,2389.84999999996,0.27917256933944634
2594,1,0,2608.3899999999558,0.26629750336446717
2599,1,0,2595.019999999956,0.2765533330349125
2616,1,0,2928.2399999999498,0.2764219380164795
2619,1,0,2119.6999999999643,0.26696948741685234
2628,1,0,2537.299999999957,0.26749238792846436
2631,1,0,2226.2799999999625,0.26628314987766905
2638,1,0,2602.089999999956,0.26624008296786655
2641,1,0,2392.5599999999595,0.2662676790420892
2650,1,0,1803.6399999999694,0.2661445879621741
2651,1,0,2214.7299999999623,0.28030482517322325
2656,1,0,4152.379999999929,0.2712349675104517
2657,1,0,3028.3099999999486,0.2674524040872398
2667,1,0,2754.439999999953,0.26681463117770404
2679,1,0,1764.36999999997,0.26794884069644054
2684,1,0,1738.2299999999705,0.2683250382271849
2691,1,0,2422.409999999959,0.2663485150006869
2696,1,0,2313.1699999999605,0.2679696802454751
2712,1,0,2082.4699999999652,0.28177341795441635
2725,1,0,2856.8099999999517,0.26619218651625925
2734,1,0,2885.769999999951,0.268092743107363
2741,1,0,2495.169999999958,0.26628800948769316
2747,1,0,1882.7599999999677,0.2752615694669549
2749,1,0,3351.299999999943,0.2661337592153378
2751,1,0,2877.379999999951,0.278685614523626
2758,1,0,2068.979999999965,0.2664650846194415
2775,1,0,2946.4699999999502,0.2679929333161016
2778,1,0,3630.8999999999382,0.2665399700339358
2785,1,0,2498.8099999999577,0.2662357965828184
2788,1,0,2236.389999999962,0.26618946603121774
2790,1,0,2046.409999999965,0.26637806891345883
2796,1,0,2330.4399999999605,0.2672301296406014
2799,1,0,2710.179999999954,0.26614023382282165
2813,1,0,2039.6299999999655,0.26613672681644696
2814,1,0,2205.619999999962,0.288165829205084
2820,1,0,1781.7499999999698,0.26626227018701376
2826,1,0,2358.95999999996,0.2758119890840247
2828,1,0,2627.859999999955,0.26627536605328794
2831,1,0,3494.229999999941,0.26623792087864034
2857,1,0,2434.969999999959,0.26715177691690095
2860,1,0,2270.729999999961,0.28063520044556395
2861,1,0,2628.8999999999555,0.26636007577147164
2867,1,0,1924.3399999999674,0.2670595555309243
2871,1,0,1768.92999999997,0.2689201692329574
2902,1,0,2219.3199999999624,0.2754022395859446
2910,1,0,1948.4299999999669,0.26626091626968973
2922,1,0,2299.599999999961,0.2675373792345153
2924,1,0,1906.8099999999677,0.26678971179324557
2925,1,0,1846.4299999999685,0.26676243282964923
2927,1,0,2230.5199999999622,0.2749083512319458
2953,1,0,2576.659999999956,0.26629994400595314
2963,1,0,3040.1399999999485,0.26654364528880314
2967,1,0,2107.8699999999644,0.26610438067787606
2984,1,0,1920.6099999999674,0.26624910679111646
2993,1,0,3101.4099999999476,0.2661248348172606
2999,1,0,2218.2299999999623,0.2672941625792841
3015,1,0,2054.769999999965,0.26844336342054803
3023,1,0,2119.2299999999636,0.280569106735045
3025,1,0,2711.8599999999537,0.27571049682386456
3030,1,0,2339.1999999999603,0.26620830447232174
3040,1,0,1954.4099999999669,0.266148609205902
3046,1,0,2239.729999999962,0.26703187671608336
3050,1,0,2760.6599999999526,0.27949450855529295
3051,1,0,2457.579999999958,0.26637178462554234
3054,1,0,2097.5399999999645,0.2665579986307935
3059,1,0,2631.689999999955,0.2661650451786727
3062,1,0,3147.6399999999467,0.26640510970197673
3081,1,0,4292.069999999927,0.26653842080368884
3092,1,0,2501.2699999999577,0.2662833316079393
3097,1,0,2512.8799999999574,0.26632311072720355
3103,1,0,2518.569999999957,0.28024508677406185
3105,1,0,2253.249999999962,0.26831911066533903
3111,1,0,2813.569999999953,0.27272218151363326
3114,1,0,1930.9999999999673,0.26735563656028066
3116,1,0,2190.2299999999627,0.26628338061744805
3133,1,0,1840.9099999999687,0.26719670240032933
3135,1,0,2616.1799999999557,0.2661112332010003
3139,1,0,3875.229999999934,0.266125460934952
3167,1,0,2383.9099999999594,0.2663405513096674
3172,1,0,2292.8099999999613,0.26614520187010576
3178,1,0,3426.4899999999416,0.2661309724232302
3179,1,0,1967.1299999999667,0.2661606737274407
3187,1,0,2739.4299999999535,0.26656050942129206
3197,1,0,1955.2399999999668,0.2663671775813663
3211,1,0,1740.2899999999704,0.26831392253714853
3220,1,0,1697.049999999971,0.26811533815507177
3221,1,0,1942.0299999999672,0.2727893487690953
3239,1,0,2098.0299999999643,0.28038322657507597
3241,1,0,3521.68999999994,0.2661155705934257
3242,1,0,3916.6399999999335,0.2663276719621007
3251,1,0,1997.279999999966,0.2661831597072308
3269,1,0,4279.309999999928,0.26709765675805697
3276,1,0,2245.999999999962,0.2663326524912326
3278,1,0,2696.6699999999546,0.27518739569730594
3283,1,0,2167.369999999963,0.26614337879881705
3284,1,0,2604.4299999999557,0.26615724823543224
3301,1,0,2124.889999999964,0.26650199087560694
3305,1,0,2476.219999999958,0.2677706455523299
3311,1,0,2312.7099999999605,0.2821777978805667
3317,1,0,3540.1399999999394,0.2780176553770143
3318,1,0,2310.9299999999607,0.2661081505763791
3331,1,0,2265.2699999999613,0.26622966204601023
3352,1,0,2596.4099999999557,0.26613247047145644
3354,1,0,2392.2499999999595,0.27816161207794515
3361,1,0,2284.679999999961,0.2661258987161972
3362,1,0,2629.3499999999553,0.266756674047487
3366,1,0,2205.9299999999625,0.26614132957581826
3368,1,0,2191.1899999999628,0.26661300318082204
3373,1,0,2356.40999999996,0.26663501705471937
3397,1,0,3190.539999999946,0.2664316206184812
3404,1,0,2439.5499999999583,0.2796914517524907
3405,1,0,2069.4499999999653,0.28091654746617556
3408,1,0,2732.9199999999537,0.2668688685674281
3417,1,0,2169.229999999963,0.26705451445151435
3427,1,0,2174.6299999999633,0.2668854500821611
3430,1,0,2449.4199999999582,0.28296305938722993
3434,1,0,2153.6999999999634,0.2712195733003575
3439,1,0,3548.86999999994,0.26744031317980244
3443,1,0,2581.409999999956,0.26621456483442363
3452,1,0,2311.2599999999607,0.2663536371920595
3462,1,0,2260.819999999961,0.2818470627364402
3464,1,0,2554.0499999999565,0.2662972684734329
3465,1,0,2327.2499999999604,0.2662925335761292
3473,1,0,3507.8199999999406,0.26621603515905584
3481,1,0,3984.9699999999325,0.2668653540912247
3500,1,0,2186.1799999999625,0.2663403051043559
3504,1,0,3299.119999999944,0.2666877164606881
3517,1,0,4168.2299999999295,0.2661372978241683
3525,1,0,3447.1599999999416,0.26632695800749573
3529,1,0,3995.339999999932,0.2661353928030084
3534,1,0,2997.5399999999486,0.2746493475861993
3536,1,0,2292.0799999999613,0.26632802109697007
3538,1,0,1831.8199999999688,0.26734250322285874
3542,1,0,3427.8499999999417,0.26618363682066265
3547,1,0,3617.1199999999385,0.2662115535093048
3560,1,0,1746.6899999999703,0.2665930635599329
3567,1,0,2714.9399999999537,0.2673668163642411
3576,1,0,1767.08999999997,0.26645665654324624
3586,1,0,2038.5099999999659,0.27900466516838196
3596,1,0,1725.0299999999706,0.266152952014521
3604,1,0,2620.9299999999557,0.2678188954684359
3624,1,0,2338.3299999999604,0.26638357425507003
3632,1,0,1785.7399999999698,0.26722315556342874
3643,1,0,2016.0399999999659,0.2662573707873318
3648,1,0,2371.0399999999595,0.266155241190209
3661,1,0,1909.0199999999677,0.26736708511624463
3662,1,0,3107.9299999999466,0.2809200662836661
3667,1,0,2224.2499999999623,0.26729422740591396
3685,1,0,1965.2999999999668,0.26619022267005504
3689,1,0,3410.019999999942,0.2812302949472399
3714,1,0,3145.3499999999467,0.26614819803163603
3719,1,0,1998.6999999999662,0.26613304362592893
3722,1,0,2012.769999999966,0.26779773002018886
3738,1,0,1949.7099999999668,0.2670048338302709
3743,1,0,3454.3099999999413,0.2678651553727094
3748,1,0,2528.979999999957,0.2741468800485889
